n,p,k,temperature,humidity,ph,rainfall,rainfall_deviation_pct,npk_score,temp_favorability,humidity_favorability,ph_suitability,growth_potential,water_stress,crop,crop_name
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,-34.6026832,60.36363636363637,92.30770509999999,69.62775830000001,97.44249748000001,79.9353993109091,0.5,7,grapes
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,-34.295699729999995,62.18181818181818,70.71741843999999,67.92910474000001,95.00520298,73.95838608545455,0.5,7,grapes
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,-28.569984180000006,66.18181818181819,81.66858246999999,63.31978097999999,87.30664087,74.61920562545454,0.5,7,grapes
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,-26.657679029999997,61.45454545454545,89.26513591,68.08742082,90.10384408,77.22773656613637,0.5,7,grapes
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,-31.311041009999997,68.9090909090909,51.440052910000006,67.96433196000001,85.59971218000001,68.47829698977273,0.5,7,grapes
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,-29.043339970000005,60.18181818181818,93.91701585999999,63.65812184000001,89.999532475,76.93912208920455,0.5,7,grapes
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,-25.371650790000004,69.0909090909091,88.58017957,65.33803338000001,98.491506565,80.37515715147728,0.5,7,grapes
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,-32.60826209999999,64.72727272727272,56.14014277,63.10963774000001,94.58438047,69.64035842681818,0.5,7,grapes
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,-34.989046880000004,64.9090909090909,81.0652066,64.87185973999999,92.09276256999999,75.73472995477272,0.5,7,grapes
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,-28.701861280000003,61.09090909090909,86.39973327999999,68.04803942000001,99.34119377500001,78.71996889147728,0.5,7,grapes
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,-33.86557187,62.909090909090914,86.89156962999999,66.92007276000001,97.54640000500001,78.56678332602273,0.5,7,grapes
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,-34.70178879999999,64.9090909090909,57.16907377,69.95738728,98.88129889,72.72921271227273,0.5,7,grapes
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,-28.36562567,68.18181818181817,69.93540856,69.00040254000001,96.91593514000002,76.00839110545455,0.5,7,grapes
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,-28.398970010000003,66.9090909090909,70.9739953,66.65568012,99.666520585,76.05132172852272,0.5,7,grapes
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,-26.441920460000006,60.72727272727273,81.21796561000001,67.75781512,91.47307670500001,75.2940325405682,0.5,7,grapes
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,-32.84905259,65.63636363636364,83.0927659,63.278119419999996,92.20897868499999,76.0540569103409,0.5,7,grapes
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,-34.09772538,63.272727272727266,51.37799128000001,66.77897948,98.346749245,69.94411181943182,0.5,7,grapes
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,-29.31901386,68.18181818181817,74.97356554,64.97930733999999,87.899311225,74.00850057170454,0.5,7,grapes
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,-32.72601359999999,64.72727272727272,96.45987046,69.75576702000001,92.54494105,80.87196281431818,0.5,7,grapes
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,-25.96969944,65.0909090909091,53.01963118,67.50008032,98.09439313,70.92625343022728,0.5,7,grapes
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,-25.897749430000005,68.54545454545455,60.48304558,69.434563,85.16387273499998,70.90673396511363,0.5,7,grapes
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,-34.199939959999995,63.63636363636363,64.85512993,62.91612368,87.9917923,69.84985238659091,0.5,7,grapes
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,-26.320151149999997,66.72727272727272,67.50732724,63.34879792000001,89.178916045,71.69057848306818,0.5,7,grapes
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,-33.94088302,65.45454545454545,96.45520852,67.92227474,97.233794695,81.76645585238637,0.5,7,grapes
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,-30.293886999999998,68.0,98.72675053,68.58608405999999,92.07719509,81.84750742,0.5,7,grapes
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,-33.51509629,68.0,85.98312742,62.570020279999994,90.867934795,76.85527062375,0.5,7,grapes
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,-25.918982560000003,64.0,56.88692341000001,67.49292209999999,94.44719074,70.7067590625,0.5,7,grapes
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,-30.132873700000008,63.81818181818182,77.99675284,64.14193162000001,97.196284015,75.78828757329546,0.5,7,grapes
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,-30.18144225,58.909090909090914,97.20038056,64.67206668,93.30493815999999,78.52161907727273,0.5,7,grapes
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,-25.178553469999997,67.0909090909091,70.94240407,69.80577176,89.57198713,74.35276801272727,0.5,7,grapes
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,-30.603696019999997,67.0909090909091,90.32400238,68.90114886,98.51079619000001,81.20671413022728,0.5,7,grapes
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,-30.690728149999995,65.45454545454545,94.25125471,68.46322147999999,91.809495415,79.99462926488636,0.5,7,grapes
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,-25.803351620000004,62.727272727272734,50.031910120000006,65.55763526000001,86.63883988,66.23891449681818,0.5,7,grapes
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,-27.628723109999996,63.45454545454545,78.96003403,67.64575830000001,89.15907238000001,74.80485254113637,0.5,7,grapes
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,-31.1496953,63.090909090909086,87.63898693,64.41814122,87.735931435,75.72099216897726,0.5,7,grapes
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,-28.969984440000008,67.45454545454545,71.83232557,63.63214388,90.459950305,73.34474130238637,0.5,7,grapes
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,-30.07892518,68.36363636363636,50.91681096999999,64.40434092000001,99.16559674000001,70.71259624840908,0.5,7,grapes
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,-30.284815089999995,65.0909090909091,69.63525204999999,65.46218414,85.76248267,71.48770698772728,0.5,7,grapes
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,-26.304704139999995,66.18181818181819,83.9475316,69.69568446,94.11612681999999,78.48529026545454,0.5,7,grapes
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,-33.425371909999996,60.54545454545455,73.83558402999999,64.11459869999999,86.81118457,71.32670546136363,0.5,7,grapes
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,-30.722202390000007,69.45454545454545,88.35710812,68.73201603999999,97.74813859000001,81.07295205113637,0.5,7,grapes
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,-33.168862829999995,68.18181818181817,82.6233121,64.19143180000003,99.76484783500001,78.69035247920456,0.5,7,grapes
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,-29.68217353,60.72727272727273,97.11074755,64.84372751999999,90.081224665,78.19074311556818,0.5,7,grapes
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,-25.890805779999994,62.54545454545455,97.97844928,66.75757300000001,96.86497630000001,81.03661328136364,0.5,7,grapes
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,-26.93137048,63.090909090909086,49.154027920000004,67.68809576000001,87.074927215,66.75198999647728,0.5,7,grapes
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,-33.65765055999999,68.72727272727272,58.56982804,68.383139,98.73333934,73.60339477681818,0.5,7,grapes
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,-26.22936256,64.54545454545455,77.6314888,64.10593395999999,97.35583858000001,75.90967897136363,0.5,7,grapes
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,-29.243664159999994,68.54545454545455,64.17429222999999,69.43404014000001,88.855149475,72.75223409761364,0.5,7,grapes
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,-25.53588852,61.45454545454545,54.173372833,62.504687219999994,94.88034109000002,68.25323664938637,0.5,7,grapes
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,-30.079071610000003,60.909090909090914,91.23985198,64.1347513,88.50309710500001,76.19669782352273,0.5,7,grapes
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,-30.55884829,66.72727272727272,53.606756629,68.53774612000001,91.13086505500002,70.00066013281818,0.5,7,grapes
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,-28.599569630000005,61.63636363636363,65.28965875,69.86732068,97.91711660500002,73.67761491784091,0.5,7,grapes
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,-31.57197556,65.63636363636364,54.553727887,69.54736566,91.98067945,70.42953415834091,0.5,7,grapes
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,-33.29983715,69.81818181818183,99.91768396,64.54342693999999,99.651365845,83.48266464079546,0.5,7,grapes
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,-29.574911029999996,63.63636363636363,93.28875088,64.10853308,95.86814407,79.22544791659091,0.5,7,grapes
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,-33.403551199999995,64.72727272727272,81.12037231000001,63.0409416,95.648923765,76.13437760056819,0.5,7,grapes
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,-33.99182449,67.81818181818183,54.849787246000005,64.89722033999999,90.11707531,69.42056617854546,0.5,7,grapes
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,-46.34257419,35.45454545454545,95.58009343,68.15491158,96.757274935,73.98670634988636,0.5,21,watermelon
119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,-53.12579117,35.090909090909086,99.43659874000001,63.10756581999999,95.226079255,73.21528822647727,1.0,21,watermelon
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,-42.95852943,33.63636363636363,99.10135885,66.44944876,98.1430162,74.33254686159091,0.5,21,watermelon
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,-42.04173856,31.272727272727273,99.23893807,53.38267361999999,98.77618102,70.6676299956818,0.5,21,watermelon
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,-58.124599720000006,30.363636363636363,95.23777987,67.34873514,93.50890410999999,71.61476387090909,1.0,21,watermelon
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,-50.88381268,29.272727272727273,98.60327692,52.021456,94.601488225,68.62473710443182,1.0,21,watermelon
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,-42.20347154,28.545454545454547,96.7858729,52.54286859999999,99.50643773499999,69.34515844511364,0.5,21,watermelon
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,-40.53661444,29.09090909090909,97.10397286,50.45846682000001,94.75792444,67.85281830272727,0.5,21,watermelon
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,-45.39840711,27.090909090909093,96.32985955,59.302679100000006,99.81705682,70.63512614022727,0.5,21,watermelon
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,-55.92156525000001,33.63636363636363,98.23935613,50.36851935999999,93.093769435,68.8345021403409,1.0,21,watermelon
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,-42.27200843,29.272727272727273,95.52414151,69.90643598,93.36545659,72.01719033818182,0.5,21,watermelon
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,-46.21070044,26.90909090909091,97.13067409,61.63186472000001,98.85848143000001,71.13252778727272,0.5,21,watermelon
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,-42.42656767,28.72727272727273,98.3734915,63.36233247999999,93.44503478499999,70.97703287306817,0.5,21,watermelon
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,-59.205695000000006,32.36363636363636,94.76347966,62.160819599999996,96.269299915,71.3893088846591,1.0,21,watermelon
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,-56.91038172999999,30.363636363636363,97.8605716,69.54054446,95.35023868,73.2787477759091,1.0,21,watermelon
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,-55.77933086,28.72727272727273,97.70547214,61.654600800000026,97.27589946999998,71.34081128431819,1.0,21,watermelon
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,-42.25908183,30.545454545454547,94.61530396,50.70369538,99.83860135,68.92576380886365,0.5,21,watermelon
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,-42.55057906,33.63636363636363,99.70138060000001,50.529516459999996,95.94582867999999,69.9532723440909,0.5,21,watermelon
81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,-41.20110943,27.090909090909093,94.57748113,53.54250089999999,98.94682109499999,68.53942805397728,0.5,21,watermelon
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,-55.79343013,31.09090909090909,99.66432538000001,69.94757329999999,95.64832517500001,74.08778323647728,1.0,21,watermelon
105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,-40.34409202,30.727272727272727,96.3553489,54.623203599999954,98.785782895,70.12290203056817,0.5,21,watermelon
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,-50.51424308,28.545454545454547,99.7309678,56.05619908,96.06792604,70.10013686636364,1.0,21,watermelon
120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202,-43.54770798,34.18181818181818,97.61653366,61.46338598,96.06292556500003,72.33116584670455,0.5,21,watermelon
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,-59.87349579,30.181818181818183,99.19206532000001,54.89889790000001,98.30728001499999,70.64501535420455,1.0,21,watermelon
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,-53.94877272000001,29.818181818181817,97.70791921,54.8137744,96.929667025,69.81738561329546,1.0,21,watermelon
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,-53.14823045,24.90909090909091,97.43549212,51.736720700000006,93.24414838,66.83136302727273,1.0,21,watermelon
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,-51.67886372,29.454545454545457,98.00584555,67.11939274,96.06954677499999,72.66233262988636,1.0,21,watermelon
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,-42.76971529,31.818181818181817,98.87196151,68.01372984,97.69019125,74.09851610454545,0.5,21,watermelon
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,-44.70436486,35.27272727272727,99.58283938,59.89362874,96.42954179499999,72.79468429693182,0.5,21,watermelon
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,-51.54021373,30.545454545454547,99.15656419,52.10863330000001,93.935349055,68.93650027261364,1.0,21,watermelon
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,-51.98861518,32.36363636363636,97.64487118,61.58846016000001,99.42990465999999,72.75671809090909,1.0,21,watermelon
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,-45.17036621,29.272727272727273,97.54923292000001,65.91349,98.16140683,72.72421425568183,0.5,21,watermelon
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,-42.73226998,30.0,98.41055515000001,61.67219542000001,98.75517631,72.20948172,0.5,21,watermelon
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,-48.80529803,27.454545454545453,97.39236448,60.31010850000001,97.76369542,70.73017846363638,0.5,21,watermelon
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,-50.56949023,28.545454545454547,96.4619608,56.95483841999999,96.39003925,69.58807325386363,1.0,21,watermelon
108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977,-46.66515023,32.0,96.46993837,56.54095900000004,94.317528385,69.83210643875,0.5,21,watermelon
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,-55.600661900000006,32.90909090909091,96.88396843,60.7243244,92.97136723,70.87218774227273,1.0,21,watermelon
117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,-45.69339218,34.909090909090914,95.40222025,65.21892041999999,94.97097724000001,72.62530220477272,0.5,21,watermelon
109,10,53,26.81938687,87.8274604,6.5517503060000015,46.06193778,-53.93806221999999,31.272727272727273,94.54183939,54.34507919999999,99.22374540999998,69.84584781818181,1.0,21,watermelon
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,-51.52166722,25.818181818181817,98.48783398,67.19405144000001,93.39645673,71.22413099204546,1.0,21,watermelon
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,-43.52058153,30.909090909090907,96.39296503,69.23467022,94.35899005,72.72392905227272,0.5,21,watermelon
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,-56.47102482999999,27.454545454545453,99.58792339,51.434545680000014,99.358248025,69.45881563738637,1.0,21,watermelon
86,6,53,25.92030221,83.47202566,6.921847887999999,42.10681516,-57.89318484,26.36363636363636,97.23909337,63.05594868,93.67228168000001,70.0827400234091,1.0,21,watermelon
107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,-42.59152835,29.818181818181817,95.0096173,50.031895340000005,94.27861380999998,67.28457706704545,0.5,21,watermelon
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,-48.24787599,30.545454545454547,97.20194383,66.71849394,93.76424488,72.05753429886363,0.5,21,watermelon
101,20,48,24.6774157,82.75411437,6.206247493999999,57.05709413,-42.94290587,30.727272727272727,99.0322471,64.49177126000001,95.59371241,72.46125087431818,0.5,21,watermelon
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,-41.51839156,28.545454545454547,96.65678752,54.718378099999995,96.93137155000001,69.21299792886363,0.5,21,watermelon
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,-44.25926418,25.818181818181817,94.55408632,54.68611075999999,98.49503566,68.38835363954544,0.5,21,watermelon
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,-44.50458547,33.45454545454545,99.53130703,69.4494977,94.56764437,74.25074863863635,0.5,21,watermelon
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,-50.70543391000001,31.818181818181817,99.1595884,63.692126839999986,95.86099567,72.63272318204545,1.0,21,watermelon
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,-50.91446063,31.272727272727273,96.33982066,68.19745929999999,93.90722003500001,72.42930681693181,1.0,21,watermelon
90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,-49.44289187,27.454545454545453,99.76279783000001,68.76498409999999,96.87310416999999,73.21385788863635,0.5,21,watermelon
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,-45.34576404,27.81818181818182,96.34997242,67.97981292,97.3422592,72.37255658954545,0.5,21,watermelon
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,-48.29502208,28.000000000000004,94.55849242,55.56026102000001,94.40074013499999,68.12987339375,0.5,21,watermelon
82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,-51.88751634,28.72727272727273,97.94004913,55.05181895999999,93.61314433000001,68.83307128681818,1.0,21,watermelon
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,-48.73953582,33.45454545454545,97.87315011999999,53.90917307999999,99.98343775000001,71.30507660113636,0.5,21,watermelon
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,-51.41758178,34.54545454545455,98.28996793,57.321904520000004,97.31792362,71.86881265386364,1.0,21,watermelon
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,-45.77277534,33.63636363636363,98.00271883,52.603154399999994,94.211930275,69.61354178534091,0.5,21,watermelon
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,-43.60037079,27.27272727272727,99.76588984,63.07539077999999,98.57581364500001,72.17245538443183,0.5,21,watermelon
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,-48.29300856,25.818181818181817,99.66731572,58.258818340000005,94.152141025,69.47411422579546,0.5,21,watermelon
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,-43.65855411,30.545454545454547,98.71297393,64.17036402,95.06525938,72.12351296886364,0.5,21,watermelon
101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,-55.36092309,31.454545454545457,98.11354651,55.7461744,99.27249645999999,71.14669070613635,1.0,21,watermelon
111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,-53.93617790999999,30.909090909090907,95.52080649999998,52.81713823999999,97.202694985,69.11243265852272,1.0,21,watermelon
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,-54.753093809999996,30.181818181818183,97.50391264,51.990365499999996,96.172119625,68.96205398670455,1.0,21,watermelon
115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,-59.67838141,31.272727272727273,98.24777983,51.20688962,98.15249234499998,69.71997226693182,1.0,21,watermelon
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,-55.79100419,29.272727272727273,98.11570717,67.49703640000001,94.3798534,72.31633106068182,1.0,21,watermelon
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,-45.23423760000001,31.636363636363633,97.74347419,63.92624196,97.69198588,72.74951641659091,0.5,21,watermelon
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,-51.687809689999995,27.090909090909093,98.93375406999999,59.00123629999999,97.65913777,70.67125930772727,1.0,21,watermelon
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,-46.85373787,29.63636363636364,99.69043393,57.784341479999995,95.75951179,70.71766270909092,0.5,21,watermelon
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,-50.47679311000001,32.36363636363636,98.74407928000001,67.75754022000001,96.79581487,73.9152676834091,1.0,21,watermelon
97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,-41.02121209,30.727272727272727,96.21913783000001,57.70828218,95.95159300000003,70.15157143431819,0.5,21,watermelon
117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,-53.40792659,35.81818181818181,99.70371802,55.58454173999999,96.32550531999999,71.85798672454544,1.0,21,watermelon
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,-40.32072756,28.363636363636363,99.54222544,51.590907560000005,98.37787648,69.46866146090909,0.5,21,watermelon
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,-57.08707795,31.636363636363633,94.05361462,56.598633680000006,95.94348778,69.55802492909092,1.0,21,watermelon
81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,-40.24019977,25.818181818181817,94.28692759,57.49147543999999,96.587977645,68.54614062329546,0.5,21,watermelon
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,-58.834451980000004,25.454545454545453,97.40573512,56.65063918000001,97.56633031,69.26931251613637,1.0,21,watermelon
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,-48.48966446,26.181818181818183,94.88176723000001,67.7170099,93.33039667,70.52774799545455,0.5,21,watermelon
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,-52.181524270000004,27.090909090909093,95.67941575,68.16131325999999,99.89333521,72.70624332772726,1.0,21,watermelon
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,-49.21330272,31.09090909090909,96.14967100000001,61.150421660000006,99.69004867,72.02026260522727,0.5,21,watermelon
108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,-59.771356,33.09090909090909,94.46901754,62.29920071999999,94.09751180500001,70.98915978897728,1.0,21,watermelon
113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,-56.12287652,35.090909090909086,96.88098343,62.02751140000001,96.66226064499999,72.66541614147727,1.0,21,watermelon
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,-51.24140542,26.545454545454543,99.78984277,59.98395284,95.427134185,70.43659608511364,1.0,21,watermelon
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,-55.7931003,29.63636363636364,98.47789114,61.51319518,95.619466375,71.31172908284091,1.0,21,watermelon
114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,-42.48450314,34.54545454545455,98.6684827,54.121537599999954,99.59134384000001,71.73170467136362,0.5,21,watermelon
99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,-59.287899259999996,27.27272727272727,96.62233257999999,56.898412199999996,92.51463425500002,68.32702657693181,1.0,21,watermelon
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,-40.73480556,30.363636363636363,99.68575741,54.94647680000003,98.68313106999999,70.91975041090909,0.5,21,watermelon
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,-45.61251505,26.727272727272727,96.17438107,56.7350089,93.15236761,68.19725757681817,0.5,21,watermelon
91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,-53.23162501,30.909090909090907,96.18815176,63.81610957999999,96.38629874499999,71.82491274852272,1.0,21,watermelon
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,-52.53552981,33.63636363636363,94.78927515999999,54.35139688000001,96.28693537,69.76599276159091,1.0,21,watermelon
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,-43.27503323,34.18181818181818,99.85759168,58.8665436,93.51194153499999,71.60447374920454,0.5,21,watermelon
89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,-51.00609172,30.545454545454547,99.08106802,58.86064744000001,97.79661089499999,71.57094522511363,1.0,21,watermelon
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,-57.99339749,29.63636363636364,98.63070904,60.78383446000001,95.676234355,71.1817853728409,1.0,21,watermelon
83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,-45.50039943,28.909090909090907,97.30713055,66.06670335999999,96.65867881,72.23540090727272,0.5,21,watermelon
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,-43.68133841,28.909090909090907,95.1000646,61.364863119999995,99.09334721500001,71.11684146102273,0.5,21,watermelon
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,-52.27921755,36.0,98.92615753,69.0830747,93.954696685,74.49098222875,1.0,21,watermelon
97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,-41.71302336,28.363636363636363,99.13646131,50.72664248000001,96.02357554000002,68.56257892340909,0.5,21,watermelon
110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,-51.67571391,29.454545454545457,95.08484233,60.60906252000001,95.33820890500002,70.12166480238636,1.0,21,watermelon
96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,-58.46781301,29.818181818181817,99.0068662,61.38932417999999,93.93637439499999,71.03768664829545,1.0,21,watermelon
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,-56.02806255,29.272727272727273,94.30749478,62.21517032,99.44906614,71.31111462818181,1.0,21,watermelon
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,-41.45123313,34.72727272727273,94.04188921,51.17230219999999,96.41258447499999,69.08851215306817,0.5,21,watermelon
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,-71.91746799,34.0,92.26519234,41.762435960000005,95.852004175,65.96990811875,1.0,15,muskmelon
114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,-73.67594513,34.36363636363636,91.53835563999999,43.928896759999986,99.57393433000001,67.35120577340908,1.0,15,muskmelon
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,-77.47502673,32.36363636363636,87.70268782000001,41.55524348,96.24781641999999,64.46734602090909,1.0,15,muskmelon
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,-79.23776986,34.18181818181818,90.85169218,48.337385839999996,99.057507895,68.10710102420454,1.0,15,muskmelon
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,-71.83942753,30.181818181818183,85.24928254,40.886088959999995,94.26295031500001,62.64503499920455,1.0,15,muskmelon
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,-73.73756986000001,28.18181818181818,85.39312714,43.49793584,93.646895035,62.67994404920454,1.0,15,muskmelon
